Gender;Age at enrollment;Application mode;Course;Scholarship holder;Admission grade;Curricular units 1st sem (enrolled);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade)
1;18;1;9085;0;126.8;5;4;11.75;5;5;12.571428571428571
1;19;1;9670;0;132.9;5;4;12.5;5;4;14.25
1;25;1;171;0;134.3;17;17;11.61111111111111;17;17;12.055555555555555
1;18;17;9254;0;120.5;6;6;14.0;6;6;14.666666666666666
1;26;17;9003;0;144.1;6;0;0.0;6;0;0.0
1;34;43;9991;0;100.0;5;5;13.8;5;5;13.833333333333334
1;18;1;9254;0;114.8;5;0;0.0;5;0;0.0
1;18;1;171;0;111.9;0;0;0.0;0;0;0.0
1;18;17;9119;1;125.4;5;4;12.25;5;3;12.333333333333334
1;20;44;9003;0;140.0;6;3;11.5;6;3;13.666666666666666
1;25;44;9070;0;140.0;7;6;12.571428571428571;9;9;12.555555555555555
1;18;17;9130;0;127.8;6;6;12.0;6;5;12.166666666666666
1;19;1;9003;0;131.6;12;11;12.0;12;12;12.307692307692308
1;20;1;171;0;119.4;0;0;0.0;0;0;0.0
1;20;18;9238;1;129.9;7;6;12.0;6;6;11.166666666666666
1;20;1;9119;0;114.0;5;4;11.6;5;4;12.25
1;19;1;9147;1;113.4;5;0;0.0;5;0;0.0
1;20;1;9147;0;117.8;5;5;12.0;5;4;13.0
1;18;1;9500;0;114.3;7;6;13.976666666666668;8;6;12.041666666666666
1;19;1;9670;0;129.7;6;4;12.5;6;1;10.0
1;20;18;9147;0;112.0;5;0;0.0;5;0;0.0
1;24;39;9670;0;140.0;6;4;10.5;6;4;12.5
1;20;44;9003;0;150.0;6;5;12.857142857142858;6;6;12.3
1;19;1;9670;0;122.4;5;3;11.666666666666666;5;4;12.0
1;23;51;9119;0;150.0;5;2;13.0;5;1;10.0
1;20;17;9254;0;135.0;6;6;11.833333333333334;6;5;10.4
1;21;43;8014;0;116.2;11;11;12.454545454545457;11;8;12.75
1;20;17;9119;0;120.4;5;3;11.0;5;0;0.0
1;21;17;9119;0;122.9;5;4;13.2;5;4;14.25
1;18;1;9773;1;155.0;6;6;15.5;6;6;14.166666666666666
1;18;1;9254;0;123.4;6;6;12.333333333333334;6;6;13.666666666666666
1;18;17;9147;0;124.2;5;5;12.0;5;4;11.4
1;20;44;9003;0;130.0;6;4;11.6;6;5;11.5
1;18;17;9773;1;126.2;6;6;11.333333333333334;6;6;12.285714285714286
1;19;17;9773;0;120.5;6;0;0.0;6;0;0.0
1;20;17;9119;0;123.7;5;4;12.0;5;2;12.5
1;19;17;9130;0;122.5;5;4;12.0;5;5;12.6
1;33;39;9991;0;139.2;5;2;12.5;5;2;11.5
1;21;51;171;0;131.2;12;12;13.666666666666666;11;11;13.0
1;25;39;9003;0;120.0;6;2;14.5;6;0;0.0
1;20;1;9085;1;116.7;6;4;13.2;6;0;0.0
1;22;53;9085;1;150.0;7;5;12.166666666666666;8;5;14.8
0;39;39;9773;0;117.5;6;4;11.25;6;6;11.333333333333334
1;21;1;9670;1;137.6;6;6;15.166666666666666;6;6;14.428571428571429
0;19;17;9254;1;124.3;6;6;11.166666666666666;6;4;13.4
0;26;39;9500;1;116.0;7;6;10.983333333333334;7;6;10.983333333333334
0;19;18;9238;1;121.4;6;4;10.75;6;5;11.5
0;20;53;9085;1;142.8;12;11;13.384615384615383;9;7;14.285714285714286
0;25;17;9670;1;96.0;6;6;11.285714285714286;6;5;12.2
1;24;43;8014;0;125.0;6;0;0.0;6;0;0.0
1;20;17;9119;0;126.1;5;4;13.0;5;5;14.833333333333334
1;29;39;9003;0;155.8;6;6;16.11111111111111;6;6;13.5
1;20;1;9773;0;116.0;6;6;11.5;6;6;11.0
1;20;44;9130;0;110.0;6;4;10.75;6;2;10.5
1;24;39;9670;1;97.2;6;4;11.6;6;5;13.0
1;24;39;9500;0;100.0;7;0;0.0;7;0;0.0
1;23;7;9119;0;140.0;5;5;13.8;5;5;14.142857142857142
1;20;43;9556;0;128.0;7;7;13.585714285714284;8;8;14.6875
1;19;17;9670;0;115.3;6;6;13.857142857142858;6;5;13.0
1;28;39;9003;0;150.0;6;5;12.0;6;6;12.333333333333334
1;20;44;9003;1;160.0;6;6;13.444444444444445;6;5;12.6
1;18;1;9070;0;133.1;6;6;14.0;6;6;13.857142857142858
1;20;1;9670;0;119.0;6;1;12.0;6;0;0.0
1;33;39;9991;0;156.0;5;5;14.2;5;5;13.833333333333334
0;35;39;9500;0;163.7;7;5;13.34;7;5;10.84
0;27;39;9500;0;130.0;8;7;12.457142857142856;8;7;12.457142857142856
0;19;17;9773;0;123.1;6;3;11.0;6;3;12.0
0;31;39;9991;1;160.0;5;4;10.5;5;4;10.5
1;19;1;171;0;136.1;0;0;0.0;0;0;0.0
1;22;43;9070;0;132.7;13;13;14.0;12;12;13.0
0;39;43;9500;0;128.2;7;0;0.0;8;0;0.0
1;22;17;9254;0;126.7;1;0;0.0;6;0;0.0
1;47;39;9991;0;150.0;5;4;10.0;5;4;12.5
1;19;17;171;1;156.3;0;0;0.0;0;0;0.0
0;19;10;9254;0;116.1;6;6;13.5;6;6;14.333333333333334
0;19;17;9500;0;123.8;7;0;0.0;8;0;0.0
0;21;1;171;1;153.0;17;17;13.38888888888889;17;17;14.88888888888889
0;39;7;9500;0;140.0;7;0;0.0;8;0;0.0
1;19;17;171;0;131.9;12;12;13.583333333333334;11;11;13.583333333333334
1;20;1;171;1;141.4;0;0;0.0;0;0;0.0
1;24;39;9147;0;140.0;5;0;0.0;5;0;0.0
1;27;39;9991;0;115.0;5;1;10.0;5;0;0.0
1;29;39;9991;0;168.0;5;5;15.2;5;5;15.2
1;20;17;9085;0;101.3;6;4;12.8;6;0;0.0
1;21;1;9670;0;122.6;5;5;11.166666666666666;5;4;11.0
1;18;1;171;0;141.7;0;0;0.0;0;0;0.0
1;19;1;9500;0;132.3;8;7;12.828571428571427;8;7;12.828571428571427
1;19;17;9773;0;111.7;6;6;12.5;6;4;12.6
1;28;39;9119;1;98.7;5;3;10.0;5;3;12.4
0;21;15;9254;0;140.0;6;6;11.5;6;4;13.25
0;23;10;9500;0;140.0;8;7;11.328571428571427;8;7;11.328571428571427
0;39;39;9003;0;100.7;6;2;13.0;6;3;13.0
0;18;17;9500;0;133.8;7;6;13.033333333333331;7;6;13.033333333333331
0;59;15;9773;0;100.0;6;6;12.166666666666666;6;4;11.75
1;30;7;9119;0;180.0;5;4;14.5;5;3;16.2
0;18;1;9085;0;130.8;5;5;14.4;5;5;13.6
0;41;44;9991;0;140.0;6;4;12.25;7;6;12.5
0;27;39;9500;0;106.2;7;0;0.0;7;0;0.0
0;18;1;9238;1;125.6;6;6;12.666666666666666;6;6;12.0
0;20;18;9853;0;117.5;6;2;12.0;6;3;11.666666666666666
0;32;39;9119;0;122.5;5;0;0.0;5;0;0.0
0;19;17;9147;0;132.9;5;3;11.666666666666666;5;4;10.8
0;41;39;9853;0;103.0;6;0;0.0;6;0;0.0
0;38;17;8014;0;107.0;5;1;10.0;5;0;0.0
1;35;7;9130;0;100.0;7;0;0.0;6;0;0.0
0;27;39;8014;0;100.0;6;4;12.25;6;3;12.0
0;19;17;9070;0;131.3;6;4;12.0;6;6;12.5
0;18;18;9773;0;122.2;6;5;12.6;6;5;11.8
0;39;39;9991;0;118.4;5;0;0.0;5;0;0.0
0;37;7;9254;0;100.0;5;0;0.0;5;0;0.0
0;37;39;9500;0;110.0;8;0;0.0;8;0;0.0
0;35;43;8014;1;100.0;16;16;12.6875;13;13;12.0
0;49;43;9147;0;106.2;13;10;10.4;9;6;10.666666666666666
0;52;7;9147;0;110.0;15;14;10.466666666666669;12;12;10.923076923076923
0;18;1;9085;0;122.3;5;5;14.333333333333334;5;5;13.0
0;30;39;8014;1;112.5;7;6;14.666666666666666;6;6;14.333333333333334
0;21;1;9500;0;98.1;7;7;12.835714285714284;8;8;14.23125
1;20;1;9119;0;140.2;5;0;0.0;5;0;0.0
1;18;17;9147;0;143.6;5;0;0.0;5;0;0.0
1;19;16;171;0;134.6;0;0;0.0;0;0;0.0
1;18;1;9500;0;126.8;8;8;13.24875;8;8;13.24875
1;20;15;33;0;100.0;7;7;12.857142857142858;7;4;12.75
0;21;17;9130;0;130.0;6;5;13.6;6;4;14.25
0;22;1;9147;1;113.6;5;3;14.0;5;5;12.4
0;20;44;9130;0;140.0;6;3;12.0;6;2;11.0
0;20;17;9085;0;106.0;6;6;13.166666666666666;6;4;14.0
0;19;17;9238;1;126.6;6;6;13.625;6;6;12.166666666666666
0;18;17;9500;1;130.7;7;7;14.85;8;8;15.61111111111111
1;21;1;9147;0;105.9;5;4;10.75;5;5;11.4
0;19;15;9556;0;137.0;7;0;0.0;7;2;11.666666666666666
0;37;43;9130;0;100.0;6;0;0.0;6;0;0.0
0;45;1;8014;0;114.4;12;12;14.0;7;7;13.857142857142858
1;38;39;9003;0;120.0;6;0;0.0;6;0;0.0
1;55;39;9991;0;119.0;5;0;0.0;5;0;0.0
0;28;39;9003;0;110.0;6;5;13.0;6;4;11.75
0;46;7;9991;0;120.0;8;8;12.375;9;5;12.4
0;22;1;171;0;119.8;0;0;0.0;0;0;0.0
0;46;39;9670;0;135.6;6;5;11.4;6;4;13.75
0;28;39;9991;0;120.7;5;4;11.25;5;4;13.0
0;18;1;9085;0;136.3;5;3;13.0;5;3;12.0
1;18;16;171;1;164.3;0;0;0.0;0;0;0.0
1;21;1;9773;1;149.2;6;6;13.5;6;6;14.166666666666666
0;18;16;9070;0;122.5;6;1;11.0;6;4;11.0
0;34;43;9991;0;100.0;5;0;0.0;5;1;11.0
0;21;17;9853;1;125.0;6;5;12.0;6;5;11.2
0;18;1;9773;1;131.0;6;5;13.0;6;6;13.0
1;20;1;171;0;122.0;0;0;0.0;0;0;0.0
0;18;1;9147;0;131.3;5;4;12.0;5;4;12.25
1;21;17;9119;0;117.0;5;5;11.166666666666666;5;3;10.8
1;19;17;9254;0;118.0;6;2;10.5;6;1;12.0
1;22;17;8014;0;126.0;6;6;12.666666666666666;6;6;12.166666666666666
1;23;44;9003;0;120.0;6;1;11.0;6;0;0.0
1;19;17;171;0;155.6;0;0;0.0;0;0;0.0
1;18;1;9147;0;122.8;5;4;11.5;5;2;10.333333333333334
1;19;1;171;1;127.3;0;0;0.0;0;0;0.0
1;19;17;9147;0;118.4;5;2;10.5;5;4;11.75
1;19;1;9670;0;128.1;5;4;12.5;5;4;11.0
1;22;1;9500;0;99.0;7;6;12.833333333333334;8;6;12.5
1;18;1;9773;1;161.2;6;6;15.571428571428571;6;6;16.142857142857142
1;18;17;9238;0;140.9;6;4;12.0;6;5;11.8
1;19;17;9773;0;111.1;6;4;11.25;6;3;11.333333333333334
1;18;1;171;0;149.9;0;0;0.0;0;0;0.0
1;21;17;9670;0;111.3;6;6;12.285714285714286;6;4;14.25
1;18;1;9254;0;121.5;6;5;11.0;6;3;10.333333333333334
1;19;44;9003;0;120.0;6;6;12.142857142857142;6;5;13.6
1;27;39;9003;0;120.0;6;2;11.5;6;0;0.0
1;20;53;9003;0;130.0;12;11;12.545454545454543;10;8;11.625
1;20;1;9254;0;98.9;6;4;13.0;6;6;13.0
1;18;1;9500;0;136.3;8;8;12.8875;8;8;12.8875
1;18;17;9773;0;125.2;6;6;12.666666666666666;6;5;13.6
1;18;1;9070;0;130.0;6;6;12.833333333333334;6;6;12.571428571428571
1;18;1;9147;0;141.5;5;3;10.666666666666666;5;2;12.5
1;18;16;9085;0;123.9;5;5;13.0;5;5;12.4
0;18;17;9500;0;114.5;7;6;11.983333333333334;8;8;12.28125
0;37;39;8014;0;100.0;5;0;0.0;5;0;0.0
0;36;39;8014;1;110.5;6;6;11.833333333333334;6;6;11.5
0;26;39;9085;0;101.0;6;3;12.666666666666666;6;2;11.0
0;19;1;9085;0;121.0;5;4;13.75;5;4;14.5
0;24;39;8014;0;95.0;6;5;11.4;6;5;11.8
0;19;1;9773;1;126.9;6;6;13.166666666666666;6;6;13.0
0;20;42;9670;1;116.3;7;6;12.833333333333334;8;5;11.8
0;19;18;9670;0;120.0;6;6;14.125;6;5;14.5
0;21;1;9085;0;123.6;5;3;11.666666666666666;5;5;13.0
0;50;39;9556;0;150.0;7;6;10.25;7;4;11.25
0;47;39;9556;0;120.0;7;6;12.514285714285716;7;4;11.75
0;24;42;9853;0;111.3;13;10;11.5;13;9;10.444444444444445
0;48;39;9991;0;150.0;5;1;10.0;5;0;0.0
0;18;1;9085;1;123.2;6;6;15.714285714285714;6;5;12.77777777777778
1;32;44;9991;0;130.0;6;4;12.5;7;4;11.0
1;20;1;9670;0;137.9;5;3;12.0;5;4;12.75
1;24;39;9119;0;100.0;5;0;0.0;5;0;0.0
1;53;39;9130;0;120.0;5;4;12.25;5;4;11.75
1;42;39;9773;0;131.0;4;0;0.0;4;0;0.0
1;52;39;9991;0;133.8;5;5;13.6;5;5;14.2
1;54;43;8014;0;100.0;13;13;13.307692307692308;11;11;12.818181818181818
1;49;39;9991;0;150.0;5;5;12.2;5;5;11.8
1;18;17;9670;1;126.4;6;6;12.285714285714286;6;6;13.333333333333334
1;37;39;9130;0;154.0;5;3;12.0;5;4;13.0
1;21;1;9500;1;114.9;7;6;13.342857142857143;8;7;11.65
1;26;39;9670;0;110.0;5;0;0.0;5;0;0.0
1;20;1;9070;0;149.8;12;11;14.272727272727272;12;11;14.818181818181818
0;19;1;9500;1;117.9;7;7;12.1375;8;8;12.91111111111111
0;18;1;9070;0;165.8;6;6;14.166666666666666;6;6;14.857142857142858
0;18;17;9500;0;127.6;7;7;13.528571428571428;8;8;14.655555555555557
0;20;17;8014;0;123.8;6;5;12.0;6;6;11.0
0;20;17;9254;0;126.1;5;5;11.4;6;1;11.0
0;21;1;171;0;119.7;0;0;0.0;0;0;0.0
0;22;1;171;0;121.6;12;12;12.916666666666666;11;11;14.5
0;18;43;9500;1;100.0;7;7;13.6375;8;8;14.3875
0;18;1;9500;0;127.6;7;7;12.9;8;7;12.142857142857142
0;19;1;9500;1;132.5;8;7;14.36;8;7;14.36
0;19;1;9500;0;124.3;8;7;14.514285714285714;8;7;14.514285714285714
0;18;1;9500;0;131.0;8;7;14.7;8;7;14.7
0;27;7;9991;0;120.0;5;5;15.2;5;5;14.0
0;20;1;9556;1;113.3;7;7;13.0;8;8;15.0625
0;20;1;9853;0;121.9;6;6;13.5;6;0;0.0
0;20;1;9085;0;118.3;5;5;12.333333333333334;5;5;12.6
0;19;1;9147;0;118.8;5;5;13.4;5;5;13.0
0;20;1;9085;0;129.0;5;4;11.75;5;2;10.5
0;20;43;171;1;143.3;0;0;0.0;0;0;0.0
0;20;1;171;0;152.5;0;0;0.0;0;0;0.0
0;27;53;9085;0;155.7;12;11;14.727272727272728;9;7;14.142857142857142
0;18;1;9085;0;153.9;6;6;16.571428571428573;6;6;15.666666666666666
0;18;1;9500;0;137.8;7;7;15.145;8;8;15.7425
0;18;17;9500;1;143.3;7;7;13.44285714285714;8;8;15.075
0;20;1;9085;0;123.2;5;5;14.166666666666666;5;4;11.75
0;19;1;9773;0;138.1;6;6;14.0;6;5;15.0
0;20;17;9238;1;140.5;6;6;11.333333333333334;6;6;12.333333333333334
0;18;1;9500;0;130.0;8;8;13.76125;8;8;13.76125
0;22;44;9070;0;104.8;7;5;11.6;9;5;10.0
0;22;17;8014;1;132.5;6;4;12.75;6;5;13.0
0;25;39;9991;0;127.7;5;4;12.5;5;4;11.0
0;19;1;9085;0;136.5;6;6;15.307692307692308;6;6;14.0
0;21;44;9130;0;130.0;6;5;13.285714285714286;6;4;12.0
0;27;39;9500;0;190.0;7;7;14.757142857142856;8;8;14.077777777777778
0;18;17;9500;0;128.5;7;6;12.766666666666666;7;6;12.766666666666666
0;18;17;9254;0;126.6;5;5;10.4;6;0;0.0
1;19;17;9556;0;131.6;7;0;0.0;7;0;0.0
1;35;39;9991;1;119.0;5;4;10.5;5;5;12.6
1;23;17;9085;0;127.6;5;4;14.25;5;5;13.4
1;28;39;9500;0;100.0;7;3;11.916666666666666;7;0;0.0
1;19;1;9119;0;124.5;5;3;10.666666666666666;5;2;14.0
1;19;1;9773;0;109.3;6;4;12.25;6;3;12.666666666666666
1;20;1;9670;0;117.7;5;4;12.0;5;5;11.6
1;21;1;9670;0;124.7;5;3;11.0;5;4;12.75
1;18;17;9070;0;124.5;6;6;14.166666666666666;6;5;13.0
1;22;1;9070;0;140.8;6;6;14.666666666666666;6;6;15.0
1;21;17;9085;0;111.9;5;0;0.0;5;5;12.285714285714286
1;38;7;9556;0;140.0;7;3;12.666666666666666;5;0;0.0
1;20;1;171;0;121.2;0;0;0.0;0;0;0.0
1;19;43;171;0;123.8;0;0;0.0;0;0;0.0
1;24;7;9119;0;134.0;5;0;0.0;5;0;0.0
1;19;18;9070;0;130.8;6;0;0.0;6;0;0.0
1;19;1;9500;1;130.2;7;7;13.7;8;8;14.022222222222222
1;19;1;9147;0;123.3;5;5;11.8;5;4;12.4
1;31;39;9119;0;147.6;5;0;0.0;5;0;0.0
1;19;17;9670;1;113.4;6;6;13.333333333333334;6;6;13.285714285714286
1;22;17;9070;0;133.7;6;5;11.4;6;6;12.166666666666666
1;25;39;9085;0;128.2;5;0;0.0;5;0;0.0
1;18;1;9500;0;161.0;7;7;16.142857142857142;8;0;0.0
1;30;7;9500;0;130.0;8;0;0.0;8;0;0.0
1;18;1;9500;1;156.3;8;8;15.63375;8;8;15.63375
1;18;1;9773;0;129.3;6;6;13.666666666666666;6;6;14.5
1;18;17;9773;0;129.3;6;0;0.0;6;0;0.0
1;18;1;9238;0;136.3;6;6;12.5;6;6;11.5
1;25;39;9670;1;140.0;6;6;12.285714285714286;6;6;13.0
1;18;1;9119;0;135.9;5;2;14.0;5;3;11.0
1;18;1;171;0;139.7;0;0;0.0;0;0;0.0
1;19;1;9147;0;117.0;5;4;10.75;5;4;12.25
1;25;39;9556;0;105.0;7;4;12.95;7;4;13.125
0;19;1;9500;0;130.5;7;6;12.45;7;6;12.45
0;31;44;9991;0;130.0;6;4;12.25;7;7;12.0
0;20;1;9500;1;131.5;8;8;13.38125;8;8;13.38125
0;33;42;9500;0;100.0;7;5;12.16;6;5;11.34
0;24;44;9085;0;140.0;6;4;12.5;6;2;11.5
0;18;17;9238;1;130.2;6;6;12.75;6;6;12.166666666666666
0;19;17;9500;0;133.5;8;8;13.3425;8;8;13.3425
0;20;1;9500;1;133.2;7;7;14.175;8;6;13.03125
1;33;39;9500;1;130.0;8;1;10.0;8;1;10.0
1;24;39;9119;0;129.0;5;0;0.0;5;2;14.5
1;24;39;9991;0;100.0;5;0;0.0;5;0;0.0
1;18;17;9085;0;116.5;5;5;12.0;5;5;12.142857142857142
0;18;1;9254;1;124.2;6;6;10.571428571428571;6;5;11.4
0;22;51;9085;0;138.8;12;11;14.153846153846152;12;12;15.428571428571429
0;18;1;9773;1;126.4;6;6;11.166666666666666;6;5;12.4
0;21;1;171;0;151.9;17;17;12.0;17;17;12.666666666666666
0;38;39;9991;0;120.0;5;3;11.333333333333334;5;4;12.0
0;29;43;9238;1;131.9;16;16;12.588235294117649;13;13;13.357142857142858
0;20;44;9130;1;130.0;6;4;12.0;6;4;10.75
0;18;17;9254;0;131.7;6;0;0.0;6;0;0.0
1;37;43;9991;0;132.5;12;12;12.25;13;13;12.846153846153848
1;20;1;9147;0;116.5;5;5;11.6;5;5;12.8
1;20;1;9130;0;133.9;5;4;13.0;5;3;12.0
1;40;39;9119;0;145.4;5;3;10.666666666666666;5;2;12.5
1;44;39;8014;0;172.0;11;9;12.333333333333334;11;9;11.0
1;21;1;9147;0;111.0;5;2;11.0;5;3;11.428571428571429
1;21;44;9070;0;120.0;7;6;13.428571428571429;9;8;13.125
1;18;1;9500;0;129.8;8;8;13.05375;8;8;13.05375
1;18;1;9500;0;118.1;7;6;12.035714285714286;8;7;13.75
1;27;39;9003;0;130.0;6;6;14.166666666666666;6;6;13.833333333333334
1;38;39;9070;0;126.3;6;0;0.0;6;0;0.0
1;18;18;9130;0;137.8;6;5;13.6;6;3;12.666666666666666
1;19;17;9254;0;116.1;6;5;12.2;6;2;12.0
1;18;1;9130;0;115.4;6;6;13.714285714285714;6;5;13.333333333333334
1;19;43;9773;0;110.0;6;3;11.666666666666666;6;2;10.0
1;44;39;9670;0;97.4;6;1;14.0;6;0;0.0
1;26;44;9085;0;130.0;6;4;12.5;6;3;10.0
1;24;43;9130;0;156.0;6;5;11.833333333333334;6;4;11.5
1;27;39;9003;0;126.1;6;0;0.0;6;0;0.0
1;27;39;9003;0;120.0;6;0;0.0;6;0;0.0
1;25;43;9070;0;105.2;17;13;11.538461538461538;15;10;12.4
1;21;44;9003;0;120.0;9;7;11.285714285714286;8;4;12.25
1;19;1;171;1;137.8;0;0;0.0;0;0;0.0
1;20;17;9070;0;134.2;6;5;11.8;6;4;12.0
1;20;44;9119;0;150.0;5;0;0.0;5;2;10.5
1;20;17;9119;0;116.0;5;0;0.0;5;0;0.0
1;18;1;9119;1;143.4;5;5;14.2;5;5;14.2
1;19;17;171;0;143.6;12;10;12.7;11;10;12.272727272727272
0;22;44;9130;0;150.0;6;3;12.666666666666666;6;0;0.0
0;19;1;9670;0;118.0;6;6;14.428571428571429;6;6;15.0
0;18;1;9500;1;109.3;7;7;13.117142857142856;8;7;12.6
0;20;1;9238;0;119.3;6;6;12.666666666666666;6;6;11.833333333333334
0;18;17;171;1;146.3;0;0;0.0;0;0;0.0
1;36;39;9773;0;161.5;6;6;15.285714285714286;6;6;16.5
1;19;15;9147;0;140.0;5;3;10.5;5;4;11.25
1;21;53;9147;1;142.2;11;11;12.636363636363637;9;9;12.6
0;26;1;9147;0;129.2;5;0;0.0;5;0;0.0
0;29;39;9003;0;100.0;9;3;14.333333333333334;7;1;14.0
1;26;44;9254;0;170.0;8;8;15.125;6;6;13.666666666666666
1;27;7;9500;0;140.0;7;0;0.0;8;0;0.0
1;32;51;9147;0;115.2;7;3;12.0;8;3;10.333333333333334
0;23;16;9853;1;121.4;6;4;14.25;6;5;12.0
0;24;39;9147;0;134.8;5;2;10.5;5;4;10.0
0;19;1;9773;1;136.9;6;6;13.5;6;6;14.428571428571429
1;25;42;9003;0;140.0;6;5;11.666666666666666;6;4;12.0
1;19;17;9254;0;112.2;6;5;10.8;6;3;10.0
1;20;1;9773;0;148.7;4;0;0.0;4;0;0.0
1;33;1;9254;0;133.0;9;9;12.8;7;7;11.428571428571429
1;35;39;9991;0;150.0;5;5;10.8;5;5;12.0
1;23;1;9147;0;98.0;5;4;11.4;5;4;11.0
1;19;1;9500;0;122.4;7;7;13.725714285714286;8;8;14.5
1;21;1;9670;0;139.0;6;5;12.8;6;5;12.25
1;21;1;9070;1;112.0;6;6;13.5;6;6;11.166666666666666
1;27;39;9500;0;143.8;8;7;15.57;8;7;15.57
1;19;17;9147;0;116.1;5;4;11.0;5;2;12.0
1;28;7;9500;0;138.0;7;7;14.114285714285714;8;8;15.91111111111111
1;25;43;9147;0;110.0;5;3;11.0;5;4;11.5
1;42;39;9238;0;103.5;6;0;0.0;6;0;0.0
1;27;7;9991;0;140.0;5;4;13.5;5;4;13.75
1;23;1;9070;0;108.7;6;4;11.25;6;0;0.0
1;18;17;9254;1;115.9;6;6;12.142857142857142;6;6;11.333333333333334
1;26;39;9500;0;127.3;8;7;13.075714285714286;8;7;13.075714285714286
1;18;1;9147;0;138.7;5;0;0.0;5;0;0.0
1;29;39;9991;0;135.8;5;3;11.0;5;2;13.5
1;22;17;9085;0;134.6;6;0;0.0;6;0;0.0
0;21;43;9500;0;118.4;7;4;13.125;7;6;12.333333333333334
0;19;1;9500;1;132.8;8;7;13.512857142857142;8;7;13.512857142857142
0;18;1;9238;1;155.5;6;6;12.833333333333334;6;6;12.166666666666666
0;18;1;9085;1;132.0;5;3;15.0;5;3;11.666666666666666
0;40;39;9003;0;110.0;6;5;12.8;6;3;13.333333333333334
0;20;17;9254;0;127.3;6;3;12.333333333333334;6;0;0.0
1;18;1;9500;0;126.0;8;5;12.288;8;5;12.288
1;31;43;8014;0;130.0;12;12;12.333333333333334;10;7;13.285714285714286
1;18;1;9147;1;118.8;5;4;11.5;5;5;12.8
1;22;43;9670;0;127.6;6;6;11.833333333333334;6;4;11.142857142857142
1;38;51;9147;0;112.1;5;0;0.0;5;0;0.0
1;33;43;9991;0;130.0;5;0;0.0;5;0;0.0
1;19;1;9119;1;111.1;5;5;11.8;5;3;11.5
1;18;17;9670;0;121.4;6;0;0.0;6;0;0.0
1;18;1;9119;1;126.8;5;5;12.2;5;4;12.0
1;27;51;9991;0;120.6;6;6;12.333333333333334;5;5;13.0
1;26;39;9254;0;126.5;6;6;12.428571428571429;6;6;12.833333333333334
0;19;1;9500;1;120.2;7;7;12.765714285714289;8;8;13.544444444444444
1;44;51;9500;0;120.0;7;5;12.1;7;5;12.6
1;19;1;9147;0;137.5;5;5;12.0;5;5;11.5
1;20;18;9070;0;127.9;6;0;0.0;6;0;0.0
1;24;39;9003;0;140.0;6;6;14.88888888888889;6;6;13.727272727272728
0;31;43;9991;0;131.8;14;13;11.357142857142858;14;13;12.0
0;25;43;9070;0;129.0;6;6;13.5;6;6;12.5
0;19;17;9773;0;115.8;6;0;0.0;6;0;0.0
0;18;17;9500;0;126.4;7;7;13.884285714285712;8;8;14.75
0;19;43;9085;0;130.0;6;5;13.0;6;3;11.666666666666666
0;19;1;9500;1;114.8;7;4;12.65;7;5;11.1
0;19;17;9147;0;138.6;5;1;11.0;5;0;0.0
0;24;39;9670;0;112.9;6;2;11.666666666666666;6;2;10.5
0;20;1;9238;0;111.6;6;6;14.5;6;6;12.666666666666666
0;18;17;9254;0;152.0;6;6;14.714285714285714;6;6;14.166666666666666
0;18;1;9238;1;132.6;6;6;13.285714285714286;6;6;14.333333333333334
0;21;17;9085;0;118.4;5;3;11.333333333333334;5;2;10.5
0;28;7;9500;0;120.0;7;0;0.0;7;0;0.0
0;18;1;9147;1;122.1;5;4;11.571428571428571;5;5;12.0
0;18;1;9853;0;142.8;6;5;13.0;6;4;11.5
0;18;1;9238;1;124.8;6;6;11.5;6;5;14.0
0;18;17;9147;1;126.3;5;5;11.8;5;5;11.6
0;19;1;9147;1;119.0;5;3;10.666666666666666;5;3;12.285714285714286
0;19;17;9500;1;124.9;7;6;13.8875;8;8;14.864444444444445
0;20;1;9238;1;118.0;6;5;11.4;6;6;11.5
0;34;43;8014;0;100.0;11;9;12.333333333333334;7;7;12.142857142857142
0;39;39;9500;0;109.0;7;5;12.16;7;5;12.16
0;19;17;9500;0;130.8;8;8;13.427499999999998;8;8;13.427499999999998
0;24;39;9070;0;110.0;6;6;15.166666666666666;6;2;15.5
0;18;10;9773;0;151.0;6;0;0.0;6;0;0.0
1;19;17;9130;0;131.0;5;2;10.5;5;0;0.0
1;18;1;9147;1;155.2;5;5;11.8;5;3;11.0
1;20;1;9147;0;121.0;5;5;13.2;5;5;11.4
1;19;1;9500;0;119.7;7;7;13.075;8;8;12.36111111111111
1;19;1;9130;0;131.0;6;4;11.6;6;2;13.0
1;19;17;9003;0;116.9;6;6;13.666666666666666;6;4;12.25
1;41;39;9991;0;130.0;5;4;10.75;5;2;10.0
1;19;1;9500;0;137.8;7;6;13.492857142857144;8;8;12.68888888888889
1;19;43;9254;0;122.1;6;3;12.5;6;4;11.0
1;23;7;9500;0;120.0;7;0;0.0;8;0;0.0
1;18;1;9119;0;133.0;5;5;13.285714285714286;5;5;14.8
1;19;1;9147;0;115.2;5;5;12.6;5;5;11.8
1;20;44;9003;0;160.0;6;6;14.0;6;6;14.666666666666666
1;35;39;9085;0;106.3;5;2;11.5;5;2;10.5
1;34;39;9670;0;103.0;6;0;0.0;6;0;0.0
