Gender;Age at enrollment;Scholarship holder;Admission grade;Debtor;Curricular units 1st sem (enrolled);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade)
0;19;1;125.6;0;6;6;11.333.333.333.333.300;6;6;11.833.333.333.333.300
0;18;0;118.5;0;6;6;10.666.666.666.666.600;6;6;11.5
0;18;0;129.5;0;5;4;13.5;5;5;13.4
0;19;1;134.6;0;0;0;0.0;0;0;0.0
0;22;0;140.0;0;6;6;13.333.333.333.333.300;6;4;11.5
0;19;0;133.2;0;6;5;13.4;6;2;13.5
0;21;1;133.5;0;6;3;10.2;6;4;12.25
0;21;1;117.9;0;6;5;13.0;6;6;12.833.333.333.333.300
0;18;1;128.0;0;8;7;1.290.857.142.857.140;8;7;1.290.857.142.857.140
0;20;0;113.2;0;6;4;12.0;6;1;10.0
0;18;1;122.0;0;6;6;10.833.333.333.333.300;6;5;11.0
0;19;0;156.9;0;6;6;15.333.333.333.333.300;6;6;15.833.333.333.333.300
0;18;1;125.1;0;7;6;12.816.666.666.666.600;8;6;12.875
1;26;0;100.0;1;7;6;13.0;6;2;14.0
0;19;0;160.0;1;6;2;13.5;5;2;11.0
0;35;0;101.0;0;6;6;12.5;6;6;12.166.666.666.666.600
0;19;1;121.5;0;6;6;13.0;6;6;14.333.333.333.333.300
1;18;0;126.8;0;5;4;11.75;5;5;12.571.428.571.428.500
1;19;0;132.9;0;5;4;12.5;5;4;14.25
1;25;0;134.3;0;17;17;1.161.111.111.111.110;17;17;12.055.555.555.555.500
1;18;0;120.5;0;6;6;14.0;6;6;14.666.666.666.666.600
1;26;0;144.1;1;6;0;0.0;6;0;0.0
1;34;0;100.0;0;5;5;13.8;5;5;13.833.333.333.333.300
1;18;0;114.8;0;5;0;0.0;5;0;0.0
1;18;0;111.9;0;0;0;0.0;0;0;0.0
1;18;1;125.4;0;5;4;12.25;5;3;12.333.333.333.333.300
1;20;0;140.0;0;6;3;11.5;6;3;13.666.666.666.666.600
1;25;0;140.0;0;7;6;12.571.428.571.428.500;9;9;12.555.555.555.555.500
1;18;0;127.8;0;6;6;12.0;6;5;12.166.666.666.666.600
1;19;0;131.6;0;12;11;12.0;12;12;12.307.692.307.692.300
1;20;0;119.4;0;0;0;0.0;0;0;0.0
1;20;1;129.9;0;7;6;12.0;6;6;11.166.666.666.666.600
1;20;0;114.0;0;5;4;11.6;5;4;12.25
1;19;1;113.4;0;5;0;0.0;5;0;0.0
1;20;0;117.8;0;5;5;12.0;5;4;13.0
1;18;0;114.3;0;7;6;13.976.666.666.666.600;8;6;12.041.666.666.666.600
1;19;0;129.7;0;6;4;12.5;6;1;10.0
1;20;0;112.0;0;5;0;0.0;5;0;0.0
1;24;0;140.0;0;6;4;10.5;6;4;12.5
1;20;0;150.0;0;6;5;12.857.142.857.142.800;6;6;12.3
1;19;0;122.4;0;5;3;11.666.666.666.666.600;5;4;12.0
1;23;0;150.0;0;5;2;13.0;5;1;10.0
1;20;0;135.0;0;6;6;11.833.333.333.333.300;6;5;10.4
1;21;0;116.2;0;11;11;12.454.545.454.545.400;11;8;12.75
1;20;0;120.4;0;5;3;11.0;5;0;0.0
1;21;0;122.9;0;5;4;13.2;5;4;14.25
1;18;1;155.0;0;6;6;15.5;6;6;14.166.666.666.666.600
1;18;0;123.4;0;6;6;12.333.333.333.333.300;6;6;13.666.666.666.666.600
1;18;0;124.2;0;5;5;12.0;5;4;11.4
1;20;0;130.0;0;6;4;11.6;6;5;11.5
1;18;1;126.2;0;6;6;11.333.333.333.333.300;6;6;12.285.714.285.714.200
1;19;0;120.5;0;6;0;0.0;6;0;0.0
1;20;0;123.7;0;5;4;12.0;5;2;12.5
1;19;0;122.5;0;5;4;12.0;5;5;12.6
1;33;0;139.2;1;5;2;12.5;5;2;11.5
1;21;0;131.2;0;12;12;13.666.666.666.666.600;11;11;13.0
1;25;0;120.0;1;6;2;14.5;6;0;0.0
1;20;1;116.7;0;6;4;13.2;6;0;0.0
1;22;1;150.0;0;7;5;12.166.666.666.666.600;8;5;14.8
0;39;0;117.5;0;6;4;11.25;6;6;11.333.333.333.333.300
1;21;1;137.6;0;6;6;15.166.666.666.666.600;6;6;14.428.571.428.571.400
0;19;1;124.3;0;6;6;11.166.666.666.666.600;6;4;13.4
0;26;1;116.0;0;7;6;10.983.333.333.333.300;7;6;10.983.333.333.333.300
0;19;1;121.4;0;6;4;10.75;6;5;11.5
0;20;1;142.8;0;12;11;13.384.615.384.615.300;9;7;14.285.714.285.714.200
0;25;1;96.0;0;6;6;11.285.714.285.714.200;6;5;12.2
1;24;0;125.0;0;6;0;0.0;6;0;0.0
1;20;0;126.1;0;5;4;13.0;5;5;14.833.333.333.333.300
1;29;0;155.8;0;6;6;1.611.111.111.111.110;6;6;13.5
1;20;0;116.0;0;6;6;11.5;6;6;11.0
1;20;0;110.0;0;6;4;10.75;6;2;10.5
1;24;1;97.2;0;6;4;11.6;6;5;13.0
1;24;0;100.0;1;7;0;0.0;7;0;0.0
1;23;0;140.0;0;5;5;13.8;5;5;14.142.857.142.857.100
1;20;0;128.0;0;7;7;13.585.714.285.714.200;8;8;146.875
1;19;0;115.3;0;6;6;13.857.142.857.142.800;6;5;13.0
1;28;0;150.0;0;6;5;12.0;6;6;12.333.333.333.333.300
1;20;1;160.0;0;6;6;13.444.444.444.444.400;6;5;12.6
1;18;0;133.1;0;6;6;14.0;6;6;13.857.142.857.142.800
1;20;0;119.0;1;6;1;12.0;6;0;0.0
1;33;0;156.0;0;5;5;14.2;5;5;13.833.333.333.333.300
0;35;0;163.7;0;7;5;13.34;7;5;10.84
0;27;0;130.0;0;8;7;12.457.142.857.142.800;8;7;12.457.142.857.142.800
0;19;0;123.1;0;6;3;11.0;6;3;12.0
0;31;1;160.0;0;5;4;10.5;5;4;10.5
1;19;0;136.1;0;0;0;0.0;0;0;0.0
1;22;0;132.7;0;13;13;14.0;12;12;13.0
0;39;0;128.2;0;7;0;0.0;8;0;0.0
1;22;0;126.7;0;1;0;0.0;6;0;0.0
1;47;0;150.0;0;5;4;10.0;5;4;12.5
1;19;1;156.3;0;0;0;0.0;0;0;0.0
0;19;0;116.1;0;6;6;13.5;6;6;14.333.333.333.333.300
0;19;0;123.8;0;7;0;0.0;8;0;0.0
0;21;1;153.0;0;17;17;1.338.888.888.888.880;17;17;1.488.888.888.888.880
0;39;0;140.0;0;7;0;0.0;8;0;0.0
1;19;0;131.9;0;12;12;13.583.333.333.333.300;11;11;13.583.333.333.333.300
1;20;1;141.4;0;0;0;0.0;0;0;0.0
1;24;0;140.0;1;5;0;0.0;5;0;0.0
1;27;0;115.0;0;5;1;10.0;5;0;0.0
1;29;0;168.0;0;5;5;15.2;5;5;15.2
1;20;0;101.3;0;6;4;12.8;6;0;0.0
1;21;0;122.6;0;5;5;11.166.666.666.666.600;5;4;11.0
1;18;0;141.7;0;0;0;0.0;0;0;0.0
1;19;0;132.3;0;8;7;12.828.571.428.571.400;8;7;12.828.571.428.571.400
1;19;0;111.7;1;6;6;12.5;6;4;12.6
1;28;1;98.7;0;5;3;10.0;5;3;12.4
0;21;0;140.0;0;6;6;11.5;6;4;13.25
0;23;0;140.0;1;8;7;11.328.571.428.571.400;8;7;11.328.571.428.571.400
0;39;0;100.7;0;6;2;13.0;6;3;13.0
0;18;0;133.8;0;7;6;13.033.333.333.333.300;7;6;13.033.333.333.333.300
0;59;0;100.0;0;6;6;12.166.666.666.666.600;6;4;11.75
1;30;0;180.0;1;5;4;14.5;5;3;16.2
0;18;0;130.8;0;5;5;14.4;5;5;13.6
0;41;0;140.0;0;6;4;12.25;7;6;12.5
0;27;0;106.2;0;7;0;0.0;7;0;0.0
0;18;1;125.6;0;6;6;12.666.666.666.666.600;6;6;12.0
0;20;0;117.5;1;6;2;12.0;6;3;11.666.666.666.666.600
0;32;0;122.5;0;5;0;0.0;5;0;0.0
0;19;0;132.9;0;5;3;11.666.666.666.666.600;5;4;10.8
0;41;0;103.0;0;6;0;0.0;6;0;0.0
0;38;0;107.0;0;5;1;10.0;5;0;0.0
1;35;0;100.0;0;7;0;0.0;6;0;0.0
0;27;0;100.0;0;6;4;12.25;6;3;12.0
0;19;0;131.3;0;6;4;12.0;6;6;12.5
0;18;0;122.2;0;6;5;12.6;6;5;11.8
0;39;0;118.4;0;5;0;0.0;5;0;0.0
0;37;0;100.0;0;5;0;0.0;5;0;0.0
0;37;0;110.0;0;8;0;0.0;8;0;0.0
0;35;1;100.0;0;16;16;126.875;13;13;12.0
0;49;0;106.2;0;13;10;10.4;9;6;10.666.666.666.666.600
0;52;0;110.0;0;15;14;10.466.666.666.666.600;12;12;10.923.076.923.076.900
0;18;0;122.3;0;5;5;14.333.333.333.333.300;5;5;13.0
0;30;1;112.5;0;7;6;14.666.666.666.666.600;6;6;14.333.333.333.333.300
0;21;0;98.1;0;7;7;12.835.714.285.714.200;8;8;1.423.125
1;20;0;140.2;0;5;0;0.0;5;0;0.0
1;18;0;143.6;1;5;0;0.0;5;0;0.0
1;19;0;134.6;0;0;0;0.0;0;0;0.0
1;18;0;126.8;0;8;8;1.324.875;8;8;1.324.875
1;20;0;100.0;0;7;7;12.857.142.857.142.800;7;4;12.75
0;21;0;130.0;0;6;5;13.6;6;4;14.25
0;22;1;113.6;0;5;3;14.0;5;5;12.4
0;20;0;140.0;1;6;3;12.0;6;2;11.0
0;20;0;106.0;0;6;6;13.166.666.666.666.600;6;4;14.0
0;19;1;126.6;0;6;6;13.625;6;6;12.166.666.666.666.600
0;18;1;130.7;0;7;7;14.85;8;8;1.561.111.111.111.110
1;21;0;105.9;0;5;4;10.75;5;5;11.4
0;19;0;137.0;1;7;0;0.0;7;2;11.666.666.666.666.600
0;37;0;100.0;0;6;0;0.0;6;0;0.0
0;45;0;114.4;0;12;12;14.0;7;7;13.857.142.857.142.800
1;38;0;120.0;1;6;0;0.0;6;0;0.0
1;55;0;119.0;0;5;0;0.0;5;0;0.0
0;28;0;110.0;1;6;5;13.0;6;4;11.75
0;46;0;120.0;0;8;8;12.375;9;5;12.4
0;22;0;119.8;0;0;0;0.0;0;0;0.0
0;46;0;135.6;0;6;5;11.4;6;4;13.75
0;28;0;120.7;0;5;4;11.25;5;4;13.0
0;18;0;136.3;1;5;3;13.0;5;3;12.0
1;18;1;164.3;0;0;0;0.0;0;0;0.0
1;21;1;149.2;0;6;6;13.5;6;6;14.166.666.666.666.600
0;18;0;122.5;0;6;1;11.0;6;4;11.0
0;34;0;100.0;0;5;0;0.0;5;1;11.0
0;21;1;125.0;0;6;5;12.0;6;5;11.2
0;18;1;131.0;0;6;5;13.0;6;6;13.0
1;20;0;122.0;0;0;0;0.0;0;0;0.0
0;18;0;131.3;0;5;4;12.0;5;4;12.25
1;21;0;117.0;0;5;5;11.166.666.666.666.600;5;3;10.8
1;19;0;118.0;0;6;2;10.5;6;1;12.0
1;22;0;126.0;0;6;6;12.666.666.666.666.600;6;6;12.166.666.666.666.600
1;23;0;120.0;0;6;1;11.0;6;0;0.0
1;19;0;155.6;0;0;0;0.0;0;0;0.0
1;18;0;122.8;0;5;4;11.5;5;2;10.333.333.333.333.300
1;19;1;127.3;1;0;0;0.0;0;0;0.0
1;19;0;118.4;0;5;2;10.5;5;4;11.75
1;19;0;128.1;0;5;4;12.5;5;4;11.0
1;22;0;99.0;0;7;6;12.833.333.333.333.300;8;6;12.5
1;18;1;161.2;0;6;6;15.571.428.571.428.500;6;6;16.142.857.142.857.100
1;18;0;140.9;0;6;4;12.0;6;5;11.8
1;19;0;111.1;1;6;4;11.25;6;3;11.333.333.333.333.300
1;18;0;149.9;0;0;0;0.0;0;0;0.0
1;21;0;111.3;0;6;6;12.285.714.285.714.200;6;4;14.25
1;18;0;121.5;0;6;5;11.0;6;3;10.333.333.333.333.300
1;19;0;120.0;0;6;6;12.142.857.142.857.100;6;5;13.6
1;27;0;120.0;1;6;2;11.5;6;0;0.0
1;20;0;130.0;1;12;11;12.545.454.545.454.500;10;8;11.625
1;20;0;98.9;0;6;4;13.0;6;6;13.0
1;18;0;136.3;0;8;8;128.875;8;8;128.875
1;18;0;125.2;0;6;6;12.666.666.666.666.600;6;5;13.6
1;18;0;130.0;0;6;6;12.833.333.333.333.300;6;6;12.571.428.571.428.500
1;18;0;141.5;0;5;3;10.666.666.666.666.600;5;2;12.5
1;18;0;123.9;0;5;5;13.0;5;5;12.4
0;18;0;114.5;0;7;6;11.983.333.333.333.300;8;8;1.228.125
0;37;0;100.0;0;5;0;0.0;5;0;0.0
0;36;1;110.5;0;6;6;11.833.333.333.333.300;6;6;11.5
0;26;0;101.0;0;6;3;12.666.666.666.666.600;6;2;11.0
0;19;0;121.0;0;5;4;13.75;5;4;14.5
0;24;0;95.0;0;6;5;11.4;6;5;11.8
0;19;1;126.9;0;6;6;13.166.666.666.666.600;6;6;13.0
0;20;1;116.3;0;7;6;12.833.333.333.333.300;8;5;11.8
0;19;0;120.0;0;6;6;14.125;6;5;14.5
0;21;0;123.6;0;5;3;11.666.666.666.666.600;5;5;13.0
0;50;0;150.0;0;7;6;10.25;7;4;11.25
0;47;0;120.0;0;7;6;12.514.285.714.285.700;7;4;11.75
0;24;0;111.3;0;13;10;11.5;13;9;10.444.444.444.444.400
0;48;0;150.0;0;5;1;10.0;5;0;0.0
0;18;1;123.2;0;6;6;15.714.285.714.285.700;6;5;1.277.777.777.777.770
1;32;0;130.0;0;6;4;12.5;7;4;11.0
1;20;0;137.9;0;5;3;12.0;5;4;12.75
1;24;0;100.0;1;5;0;0.0;5;0;0.0
1;53;0;120.0;0;5;4;12.25;5;4;11.75
1;42;0;131.0;1;4;0;0.0;4;0;0.0
1;52;0;133.8;0;5;5;13.6;5;5;14.2
1;54;0;100.0;0;13;13;13.307.692.307.692.300;11;11;12.818.181.818.181.800
1;49;0;150.0;0;5;5;12.2;5;5;11.8
1;18;1;126.4;0;6;6;12.285.714.285.714.200;6;6;13.333.333.333.333.300
1;37;0;154.0;0;5;3;12.0;5;4;13.0
1;21;1;114.9;0;7;6;13.342.857.142.857.100;8;7;11.65
1;26;0;110.0;1;5;0;0.0;5;0;0.0
1;20;0;149.8;0;12;11;14.272.727.272.727.200;12;11;14.818.181.818.181.800
0;19;1;117.9;0;7;7;121.375;8;8;1.291.111.111.111.110
0;18;0;165.8;0;6;6;14.166.666.666.666.600;6;6;14.857.142.857.142.800
0;18;0;127.6;0;7;7;13.528.571.428.571.400;8;8;14.655.555.555.555.500
0;20;0;123.8;0;6;5;12.0;6;6;11.0
0;20;0;126.1;0;5;5;11.4;6;1;11.0
0;21;0;119.7;0;0;0;0.0;0;0;0.0
0;22;0;121.6;0;12;12;12.916.666.666.666.600;11;11;14.5
0;18;1;100.0;0;7;7;136.375;8;8;143.875
0;18;0;127.6;0;7;7;12.9;8;7;12.142.857.142.857.100
0;19;1;132.5;0;8;7;14.36;8;7;14.36
0;19;0;124.3;0;8;7;14.514.285.714.285.700;8;7;14.514.285.714.285.700
0;18;0;131.0;0;8;7;14.7;8;7;14.7
0;27;0;120.0;0;5;5;15.2;5;5;14.0
0;20;1;113.3;0;7;7;13.0;8;8;150.625
0;20;0;121.9;0;6;6;13.5;6;0;0.0
0;20;0;118.3;0;5;5;12.333.333.333.333.300;5;5;12.6
0;19;0;118.8;0;5;5;13.4;5;5;13.0
0;20;0;129.0;0;5;4;11.75;5;2;10.5
0;20;1;143.3;0;0;0;0.0;0;0;0.0
0;20;0;152.5;0;0;0;0.0;0;0;0.0
0;27;0;155.7;0;12;11;14.727.272.727.272.700;9;7;14.142.857.142.857.100
0;18;0;153.9;0;6;6;16.571.428.571.428.500;6;6;15.666.666.666.666.600
0;18;0;137.8;0;7;7;15.145;8;8;157.425
0;18;1;143.3;0;7;7;1.344.285.714.285.710;8;8;15.075
0;20;0;123.2;0;5;5;14.166.666.666.666.600;5;4;11.75
0;19;0;138.1;0;6;6;14.0;6;5;15.0
0;20;1;140.5;0;6;6;11.333.333.333.333.300;6;6;12.333.333.333.333.300
0;18;0;130.0;0;8;8;1.376.125;8;8;1.376.125
0;22;0;104.8;1;7;5;11.6;9;5;10.0
0;22;1;132.5;1;6;4;12.75;6;5;13.0
0;25;0;127.7;0;5;4;12.5;5;4;11.0
0;19;0;136.5;0;6;6;15.307.692.307.692.300;6;6;14.0
0;21;0;130.0;0;6;5;13.285.714.285.714.200;6;4;12.0
0;27;0;190.0;0;7;7;14.757.142.857.142.800;8;8;14.077.777.777.777.700
0;18;0;128.5;0;7;6;12.766.666.666.666.600;7;6;12.766.666.666.666.600
0;18;0;126.6;0;5;5;10.4;6;0;0.0
1;19;0;131.6;0;7;0;0.0;7;0;0.0
1;35;1;119.0;0;5;4;10.5;5;5;12.6
1;23;0;127.6;0;5;4;14.25;5;5;13.4
1;28;0;100.0;0;7;3;11.916.666.666.666.600;7;0;0.0
1;19;0;124.5;0;5;3;10.666.666.666.666.600;5;2;14.0
1;19;0;109.3;0;6;4;12.25;6;3;12.666.666.666.666.600
1;20;0;117.7;1;5;4;12.0;5;5;11.6
1;21;0;124.7;0;5;3;11.0;5;4;12.75
1;18;0;124.5;0;6;6;14.166.666.666.666.600;6;5;13.0
1;22;0;140.8;0;6;6;14.666.666.666.666.600;6;6;15.0
1;21;0;111.9;0;5;0;0.0;5;5;12.285.714.285.714.200
1;38;0;140.0;1;7;3;12.666.666.666.666.600;5;0;0.0
1;20;0;121.2;0;0;0;0.0;0;0;0.0
1;19;0;123.8;0;0;0;0.0;0;0;0.0
1;24;0;134.0;0;5;0;0.0;5;0;0.0
1;19;0;130.8;0;6;0;0.0;6;0;0.0
1;19;1;130.2;0;7;7;13.7;8;8;14.022.222.222.222.200
1;19;0;123.3;0;5;5;11.8;5;4;12.4
1;31;0;147.6;0;5;0;0.0;5;0;0.0
1;19;1;113.4;0;6;6;13.333.333.333.333.300;6;6;13.285.714.285.714.200
1;22;0;133.7;0;6;5;11.4;6;6;12.166.666.666.666.600
1;25;0;128.2;0;5;0;0.0;5;0;0.0
1;18;0;161.0;0;7;7;16.142.857.142.857.100;8;0;0.0
1;30;0;130.0;0;8;0;0.0;8;0;0.0
1;18;1;156.3;0;8;8;1.563.375;8;8;1.563.375
1;18;0;129.3;0;6;6;13.666.666.666.666.600;6;6;14.5
1;18;0;129.3;0;6;0;0.0;6;0;0.0
1;18;0;136.3;0;6;6;12.5;6;6;11.5
1;25;1;140.0;0;6;6;12.285.714.285.714.200;6;6;13.0
1;18;0;135.9;0;5;2;14.0;5;3;11.0
1;18;0;139.7;0;0;0;0.0;0;0;0.0
1;19;0;117.0;0;5;4;10.75;5;4;12.25
1;25;0;105.0;0;7;4;12.95;7;4;13.125
0;19;0;130.5;0;7;6;12.45;7;6;12.45
0;31;0;130.0;0;6;4;12.25;7;7;12.0
0;20;1;131.5;0;8;8;1.338.125;8;8;1.338.125
0;33;0;100.0;0;7;5;12.16;6;5;11.34
0;24;0;140.0;1;6;4;12.5;6;2;11.5
0;18;1;130.2;0;6;6;12.75;6;6;12.166.666.666.666.600
0;19;0;133.5;0;8;8;133.425;8;8;133.425
0;20;1;133.2;0;7;7;14.175;8;6;1.303.125
1;33;1;130.0;0;8;1;10.0;8;1;10.0
1;24;0;129.0;0;5;0;0.0;5;2;14.5
1;24;0;100.0;0;5;0;0.0;5;0;0.0
1;18;0;116.5;0;5;5;12.0;5;5;12.142.857.142.857.100
0;18;1;124.2;0;6;6;10.571.428.571.428.500;6;5;11.4
0;22;0;138.8;0;12;11;14.153.846.153.846.100;12;12;15.428.571.428.571.400
0;18;1;126.4;0;6;6;11.166.666.666.666.600;6;5;12.4
0;21;0;151.9;0;17;17;12.0;17;17;12.666.666.666.666.600
0;38;0;120.0;0;5;3;11.333.333.333.333.300;5;4;12.0
0;29;1;131.9;0;16;16;12.588.235.294.117.600;13;13;13.357.142.857.142.800
0;20;1;130.0;0;6;4;12.0;6;4;10.75
0;18;0;131.7;0;6;0;0.0;6;0;0.0
1;37;0;132.5;0;12;12;12.25;13;13;12.846.153.846.153.800
1;20;0;116.5;0;5;5;11.6;5;5;12.8
1;20;0;133.9;0;5;4;13.0;5;3;12.0
1;40;0;145.4;1;5;3;10.666.666.666.666.600;5;2;12.5
1;44;0;172.0;0;11;9;12.333.333.333.333.300;11;9;11.0
1;21;0;111.0;0;5;2;11.0;5;3;11.428.571.428.571.400
1;21;0;120.0;0;7;6;13.428.571.428.571.400;9;8;13.125
1;18;0;129.8;0;8;8;1.305.375;8;8;1.305.375
1;18;0;118.1;0;7;6;12.035.714.285.714.200;8;7;13.75
1;27;0;130.0;0;6;6;14.166.666.666.666.600;6;6;13.833.333.333.333.300
1;38;0;126.3;0;6;0;0.0;6;0;0.0
1;18;0;137.8;0;6;5;13.6;6;3;12.666.666.666.666.600
1;19;0;116.1;0;6;5;12.2;6;2;12.0
1;18;0;115.4;0;6;6;13.714.285.714.285.700;6;5;13.333.333.333.333.300
1;19;0;110.0;1;6;3;11.666.666.666.666.600;6;2;10.0
1;44;0;97.4;1;6;1;14.0;6;0;0.0
1;26;0;130.0;0;6;4;12.5;6;3;10.0
1;24;0;156.0;1;6;5;11.833.333.333.333.300;6;4;11.5
1;27;0;126.1;0;6;0;0.0;6;0;0.0
1;27;0;120.0;1;6;0;0.0;6;0;0.0
1;25;0;105.2;0;17;13;11.538.461.538.461.500;15;10;12.4
1;21;0;120.0;0;9;7;11.285.714.285.714.200;8;4;12.25
1;19;1;137.8;0;0;0;0.0;0;0;0.0
1;20;0;134.2;0;6;5;11.8;6;4;12.0
1;20;0;150.0;0;5;0;0.0;5;2;10.5
1;20;0;116.0;1;5;0;0.0;5;0;0.0
1;18;1;143.4;0;5;5;14.2;5;5;14.2
1;19;0;143.6;1;12;10;12.7;11;10;12.272.727.272.727.200
0;22;0;150.0;0;6;3;12.666.666.666.666.600;6;0;0.0
0;19;0;118.0;0;6;6;14.428.571.428.571.400;6;6;15.0
0;18;1;109.3;0;7;7;13.117.142.857.142.800;8;7;12.6
0;20;0;119.3;1;6;6;12.666.666.666.666.600;6;6;11.833.333.333.333.300
0;18;1;146.3;0;0;0;0.0;0;0;0.0
1;36;0;161.5;0;6;6;15.285.714.285.714.200;6;6;16.5
1;19;0;140.0;1;5;3;10.5;5;4;11.25
1;21;1;142.2;0;11;11;12.636.363.636.363.600;9;9;12.6
0;26;0;129.2;0;5;0;0.0;5;0;0.0
0;29;0;100.0;1;9;3;14.333.333.333.333.300;7;1;14.0
1;26;0;170.0;0;8;8;15.125;6;6;13.666.666.666.666.600
1;27;0;140.0;0;7;0;0.0;8;0;0.0
1;32;0;115.2;1;7;3;12.0;8;3;10.333.333.333.333.300
0;23;1;121.4;0;6;4;14.25;6;5;12.0
0;24;0;134.8;0;5;2;10.5;5;4;10.0
0;19;1;136.9;0;6;6;13.5;6;6;14.428.571.428.571.400
1;25;0;140.0;0;6;5;11.666.666.666.666.600;6;4;12.0
1;19;0;112.2;0;6;5;10.8;6;3;10.0
1;20;0;148.7;0;4;0;0.0;4;0;0.0
1;33;0;133.0;0;9;9;12.8;7;7;11.428.571.428.571.400
1;35;0;150.0;1;5;5;10.8;5;5;12.0
1;23;0;98.0;0;5;4;11.4;5;4;11.0
1;19;0;122.4;0;7;7;13.725.714.285.714.200;8;8;14.5
1;21;0;139.0;0;6;5;12.8;6;5;12.25
1;21;1;112.0;0;6;6;13.5;6;6;11.166.666.666.666.600
1;27;0;143.8;0;8;7;15.57;8;7;15.57
1;19;0;116.1;1;5;4;11.0;5;2;12.0
1;28;0;138.0;0;7;7;14.114.285.714.285.700;8;8;1.591.111.111.111.110
1;25;0;110.0;0;5;3;11.0;5;4;11.5
1;42;0;103.5;0;6;0;0.0;6;0;0.0
1;27;0;140.0;0;5;4;13.5;5;4;13.75
1;23;0;108.7;0;6;4;11.25;6;0;0.0
1;18;1;115.9;0;6;6;12.142.857.142.857.100;6;6;11.333.333.333.333.300
1;26;0;127.3;0;8;7;13.075.714.285.714.200;8;7;13.075.714.285.714.200
1;18;0;138.7;0;5;0;0.0;5;0;0.0
1;29;0;135.8;1;5;3;11.0;5;2;13.5
1;22;0;134.6;0;6;0;0.0;6;0;0.0
0;21;0;118.4;0;7;4;13.125;7;6;12.333.333.333.333.300
0;19;1;132.8;0;8;7;13.512.857.142.857.100;8;7;13.512.857.142.857.100
0;18;1;155.5;0;6;6;12.833.333.333.333.300;6;6;12.166.666.666.666.600
0;18;1;132.0;0;5;3;15.0;5;3;11.666.666.666.666.600
0;40;0;110.0;1;6;5;12.8;6;3;13.333.333.333.333.300
0;20;0;127.3;1;6;3;12.333.333.333.333.300;6;0;0.0
1;18;0;126.0;0;8;5;12.288;8;5;12.288
1;31;0;130.0;0;12;12;12.333.333.333.333.300;10;7;13.285.714.285.714.200
1;18;1;118.8;0;5;4;11.5;5;5;12.8
1;22;0;127.6;0;6;6;11.833.333.333.333.300;6;4;11.142.857.142.857.100
1;38;0;112.1;1;5;0;0.0;5;0;0.0
1;33;0;130.0;0;5;0;0.0;5;0;0.0
1;19;1;111.1;0;5;5;11.8;5;3;11.5
1;18;0;121.4;0;6;0;0.0;6;0;0.0
1;18;1;126.8;0;5;5;12.2;5;4;12.0
1;27;0;120.6;0;6;6;12.333.333.333.333.300;5;5;13.0
1;26;0;126.5;0;6;6;12.428.571.428.571.400;6;6;12.833.333.333.333.300
0;19;1;120.2;0;7;7;12.765.714.285.714.200;8;8;13.544.444.444.444.400
1;44;0;120.0;0;7;5;12.1;7;5;12.6
1;19;0;137.5;0;5;5;12.0;5;5;11.5
1;20;0;127.9;0;6;0;0.0;6;0;0.0
1;24;0;140.0;1;6;6;1.488.888.888.888.880;6;6;13.727.272.727.272.700
0;31;0;131.8;0;14;13;11.357.142.857.142.800;14;13;12.0
0;25;0;129.0;0;6;6;13.5;6;6;12.5
0;19;0;115.8;1;6;0;0.0;6;0;0.0
0;18;0;126.4;0;7;7;13.884.285.714.285.700;8;8;14.75
0;19;0;130.0;0;6;5;13.0;6;3;11.666.666.666.666.600
0;19;1;114.8;0;7;4;12.65;7;5;11.1
0;19;0;138.6;0;5;1;11.0;5;0;0.0
0;24;0;112.9;0;6;2;11.666.666.666.666.600;6;2;10.5
0;20;0;111.6;0;6;6;14.5;6;6;12.666.666.666.666.600
0;18;0;152.0;0;6;6;14.714.285.714.285.700;6;6;14.166.666.666.666.600
0;18;1;132.6;0;6;6;13.285.714.285.714.200;6;6;14.333.333.333.333.300
0;21;0;118.4;0;5;3;11.333.333.333.333.300;5;2;10.5
0;28;0;120.0;1;7;0;0.0;7;0;0.0
0;18;1;122.1;0;5;4;11.571.428.571.428.500;5;5;12.0
0;18;0;142.8;1;6;5;13.0;6;4;11.5
0;18;1;124.8;0;6;6;11.5;6;5;14.0
0;18;1;126.3;0;5;5;11.8;5;5;11.6
0;19;1;119.0;0;5;3;10.666.666.666.666.600;5;3;12.285.714.285.714.200
0;19;1;124.9;0;7;6;138.875;8;8;14.864.444.444.444.400
0;20;1;118.0;1;6;5;11.4;6;6;11.5
0;34;0;100.0;0;11;9;12.333.333.333.333.300;7;7;12.142.857.142.857.100
0;39;0;109.0;0;7;5;12.16;7;5;12.16
0;19;0;130.8;0;8;8;13.427.499.999.999.900;8;8;13.427.499.999.999.900
0;24;0;110.0;0;6;6;15.166.666.666.666.600;6;2;15.5
0;18;0;151.0;0;6;0;0.0;6;0;0.0
1;19;0;131.0;0;5;2;10.5;5;0;0.0
1;18;1;155.2;0;5;5;11.8;5;3;11.0
1;20;0;121.0;1;5;5;13.2;5;5;11.4
1;19;0;119.7;1;7;7;13.075;8;8;1.236.111.111.111.110
1;19;0;131.0;0;6;4;11.6;6;2;13.0
